id,name
12424,Brian_Michael_Bendis
65730,David_Kushner
70026,Scott_Snyder
8794,Charles_Stross
4533716,Eliezer_Yudkowsky
123715,Agatha_Christie
880695,H_G_Wells
2958084,Kristen_Ashley
1025097,Patricia_Cornwell
97313,Elizabeth_Strout
5544,Frank_E_Peretti
4018722,Beth_Revis
2994581,_
3441,Terry_Goodkind
2821144,Ellen_Hopkins
200317,Alyson_Noel
625,Nora_Roberts
2261547,Rachel_Hawkins
4187,Primo_Levi
4887264,Nicole_Williams
3389,Stephen_King
628636,Jenny_Downham
58,Frank_Herbert
1633682,_
10896,Eoin_Colfer
4872191,Abbi_Glines
28525,Washington_Irving
3098,Mark_Bowden
2929,Nick_Hornby
2821144,Ellen_Hopkins
153697,Ben_Sherwood
767317,Aimee_Carter
11654,Meg_Cabot
10746,Jim_Butcher
3541,Barbara_Kingsolver
9550,Laurell_K_Hamilton
123715,Agatha_Christie
123715,Agatha_Christie
3780,James_Patterson
3097905,Colleen_Houck
5934418,Monica_Murphy
157663,Angie_Sage
48192,Gena_Showalter
8732,David_Eddings
16218,Christopher_Moore
6268,Christine_Feehan
26417,Karen_Russell
6887119,Vi_Keeland
1221698,Neil_Gaiman
1654,Terry_Pratchett
2958084,Kristen_Ashley
3472,Margaret_Atwood
4820,Jeffrey_Archer
4476934,Jennifer_L_Armentrout
346732,George_R_R_Martin
2384,Janet_Evanovich
44037,Vernor_Vinge
409113,Katherine_Center
15538,Mikhail_Lermontov
239579,Charles_Dickens
4154802,C_C_Hunter
17065,J_D_Robb
13369,Betty_MacDonald
3275,Jeannette_Walls
123715,Agatha_Christie
4428,Kresley_Cole
1353301,V_C_Andrews
8249,Anne_Bront_
221559,Jeff_Kinney
32590,Anthony_Horowitz
19697,Robin_Cook
15872,Rick_Riordan
6454131,Tara_Conklin
26250,Patricia_McCormick
5869,Erik_Larson
6538289,David_Mitchell
4941,Brian_Sibley
5027236,Kasie_West
9068,Sidney_Sheldon
12470,Michael_Connelly
6572605,Taylor_Jenkins_Reid
3960446,Irin_Carmon
194243,Louise_Penny
3153776,Mira_Grant
4176632,W_Somerset_Maugham
588356,Nnedi_Okorafor
713466,Tim_Marshall
194243,Louise_Penny
3246397,Jean_Kwok
625,Nora_Roberts
4415,Candace_Bushnell
2778471,Hillary_Rodham_Clinton
74640,Jacqueline_Woodson
15292,Rachel_Caine
1141204,Heather_Cocks
14032,Connie_Willis
4872191,Abbi_Glines
3535,William_Faulkner
68992,Ali_Smith
194243,Louise_Penny
17319381,Christina_Dalcher
10885,Edgar_Rice_Burroughs
123715,Agatha_Christie
61105,Dr_Seuss
5350,L_M_Montgomery
4370565,Erin_Morgenstern
150038,Cassandra_Clare
7581,Kelley_Armstrong
1067608,Peter_S_Beagle
7770873,Sabaa_Tahir
4575289,Leigh_Bardugo
4039811,Veronica_Roth
153394,Suzanne_Collins
363130,Ben_Aaronovitch
21911,Melissa_de_la_Cruz
16218,Christopher_Moore
13663,Kate_DiCamillo
169377,Seth_Grahame_Smith
3389,Stephen_King
6412,Robert_C_O_Brien
2493,Lois_Lowry
20248,J_R_Ward
426944,T_H_White
20248,J_R_Ward
11139,Mary_Wollstonecraft_Shelley
589,Orson_Scott_Card
348878,James_Dashner
12444,Bill_Willingham
76360,Matt_Haig
176372,Madeline_Miller
3565,Oscar_Wilde
2987125,Kiera_Cass
2905297,Lauren_Kate
941441,Stephenie_Meyer
2895706,Kami_Garcia
4476934,Jennifer_L_Armentrout
1630,Ray_Bradbury
7577,Anne_Rice
1654,Terry_Pratchett
17015,P_C_Cast
10746,Jim_Butcher
36746,Lemony_Snicket
29535,Octavia_E_Butler
348878,James_Dashner
3380908,Pittacus_Lore
6914204,Robin_LaFevers
1330292,Maggie_Stiefvater
6474348,Pierce_Brown
3354,Haruki_Murakami
13450,Gabriel_Garc_a_M_rquez
4,Douglas_Adams
3290920,Cynthia_Hand
370361,Patrick_Ness
17015,P_C_Cast
874602,Ursula_K_Le_Guin
11664,David_Levithan
4637539,Tahereh_Mafi
4823432,Eowyn_Ivey
1304470,Ally_Condie
45315,Justin_Cronin
2687,Dan_Simmons
5223,Franz_Kafka
20248,J_R_Ward
6378,Hans_Christian_Andersen
4,Douglas_Adams
3389,Stephen_King
10746,Jim_Butcher
36746,Lemony_Snicket
4088550,Silvia_Moreno_Garcia
239579,Charles_Dickens
6872556,P_L_Travers
1654,Terry_Pratchett
137902,Richelle_Mead
874602,Ursula_K_Le_Guin
1654,Terry_Pratchett
1654,Terry_Pratchett
2876763,Becca_Fitzpatrick
3843,Kenneth_Grahame
1599723,Michael_Grant
2493,Lois_Lowry
5073330,T_J_Klune
13957,Scott_Westerfeld
17999118,Shelby_Mahurin
48206,Karen_Marie_Moning
8732,David_Eddings
2995873,Julie_Kagawa
137902,Richelle_Mead
1221698,Neil_Gaiman
2960227,Robin_Sloan
38569,Andrzej_Sapkowski
2917917,N_K_Jemisin
20248,J_R_Ward
4684322,Marissa_Meyer
137902,Richelle_Mead
4637539,Tahereh_Mafi
1238111,Marie_Rutkoski
36746,Lemony_Snicket
880695,H_G_Wells
4086715,Kendare_Blake
8164,Lewis_Carroll
79589,Alex_Flinn
40563,Patricia_Briggs
3389,Stephen_King
6474348,Pierce_Brown
815,Carlos_Ruiz_Zaf_n
58,Frank_Herbert
4,Douglas_Adams
589,Orson_Scott_Card
3706,George_Orwell
1630,Ray_Bradbury
6540057,Andy_Weir
16667,Isaac_Asimov
3487,Aldous_Huxley
31712,Ernest_Cline
153394,Suzanne_Collins
2687,Dan_Simmons
3472,Margaret_Atwood
1630,Ray_Bradbury
2778055,Kurt_Vonnegut_Jr_
4763,John_Scalzi
106,Madeleine_L_Engle
16667,Isaac_Asimov
11072,Daniel_Keyes
11139,Mary_Wollstonecraft_Shelley
4764,Philip_K_Dick
12476,Joe_Haldeman
3389,Stephen_King
7779,Arthur_C_Clarke
205,Robert_A_Heinlein
5194,Michael_Crichton
880695,H_G_Wells
589,Orson_Scott_Card
880695,H_G_Wells
7779,Arthur_C_Clarke
7779,Arthur_C_Clarke
4,Douglas_Adams
2493,Lois_Lowry
9226,William_Gibson
545,Neal_Stephenson
153394,Suzanne_Collins
589,Orson_Scott_Card
696805,Jules_Verne
5735,Anthony_Burgess
4178,Cormac_McCarthy
3961,Alan_Moore
5791,Max_Brooks
153394,Suzanne_Collins
4,Douglas_Adams
26,Anne_McCaffrey
16667,Isaac_Asimov
498072,Audrey_Niffenegger
874602,Ursula_K_Le_Guin
4,Douglas_Adams
4039811,Veronica_Roth
10538,Carl_Sagan
6474348,Pierce_Brown
5194,Michael_Crichton
58,Frank_Herbert
3472,Margaret_Atwood
2778055,Kurt_Vonnegut_Jr_
4432,Jasper_Fforde
589,Orson_Scott_Card
16667,Isaac_Asimov
3961,Alan_Moore
4,Douglas_Adams
4280,Kazuo_Ishiguro
3064305,Hugh_Howey
4764,Philip_K_Dick
2786093,Emily_St_John_Mandel
2778055,Kurt_Vonnegut_Jr_
4684322,Marissa_Meyer
4,Douglas_Adams
880695,H_G_Wells
8726,Richard_Matheson
13957,Scott_Westerfeld
24514,Brian_K_Vaughan
6412,Robert_C_O_Brien
205,Robert_A_Heinlein
5194,Michael_Crichton
4039811,Veronica_Roth
106,Madeleine_L_Engle
4192148,James_S_A_Corey
5194,Michael_Crichton
348878,James_Dashner
19564,Neal_Shusterman
3389,Stephen_King
696805,Jules_Verne
941441,Stephenie_Meyer
442240,Blake_Crouch
3706,George_Orwell
2347,Jeanne_DuPrau
5194,Michael_Crichton
3354,Haruki_Murakami
3354,Haruki_Murakami
696805,Jules_Verne
4342215,Marie_Lu
1285555,Jos_Saramago
348878,James_Dashner
3389,Stephen_King
854076,Robert_Louis_Stevenson
3380908,Pittacus_Lore
3389,Stephen_King
3780,James_Patterson
5194,Michael_Crichton
13957,Scott_Westerfeld
1362939,Bruce_Campbell
70762,Hugh_Lofting
3001246,Yoon_Ha_Lee
16319,Suetonius
4489,Maurice_Sendak
2290725,Jeff_Sutherland
123715,Agatha_Christie
77098,Raymond_Briggs
17350,Andrea_Camilleri
6906496,Brandon_Stanton
6172406,Charles_Graeber
123715,Agatha_Christie
64039,Paul_O_Zelinsky
64039,Paul_O_Zelinsky
17623,D_H_Lawrence
12447,Arnold_Lobel
36070,Donald_Crews
13787449,Olivia_Dade
12589696,Laura_Barnett
3510823,Walt_Disney_Company
1169504,A_S_Byatt
2131,Mem_Fox
2802356,Herg_
18444,Paul_Galdone
1413437,Elizabeth_Gaskell
7419,John_Galsworthy
314443,Rosalie_Ham
7757102,_douard_Louis
2147,Ivo_Andri_
9399,Jeanette_Winterson
12806,Hannah_Arendt
91236,Maggie_O_Farrell
3989,V_S_Naipaul
20838,Jane_Gardam
3706,George_Orwell
8170,William_Boyd
3222,Penelope_Fitzgerald
2003542,Marguerite_de_Angeli
18704,Charles_Wheelan
1218,Jon_Ronson
4610,John_Sandford
29837,Moli_re
17452454,P_D_James
12577,Douglas_Preston
15686,Jean_Racine
22339,Henning_Mankell
2622328,Maria_Augusta_von_Trapp
5152,Vladimir_Nabokov
41616,Friedrich_D_rrenmatt
7849,Richard_Ford
131,Charles_Todd
22339,Henning_Mankell
17452454,P_D_James
5209,Annie_Dillard
7825,Ruth_Ozeki
6251,Julie_Garwood
9291,David_Baldacci
51204,Alastair_Reynolds
9226,William_Gibson
9657,Richard_Wright
12772,Warren_Ellis
19405,Thomas_Mann
107761,Eric_Wilson
33794,Jenny_Offill
2384,Janet_Evanovich
53,Heidi_Murkoff
445303,Maria_V_Snyder
2687,Dan_Simmons
6476625,Kylie_Scott
9212,Jennifer_Weiner
3780,James_Patterson
3780,James_Patterson
3034502,Douglas_R_Hofstadter
8734,Dorothy_L_Sayers
4103366,Lauren_DeStefano
3058,Augusten_Burroughs
8546820,Emily_Bleeker
47672,Trenton_Lee_Stewart
88301,Elin_Hilderbrand
12577,Douglas_Preston
9291,David_Baldacci
24514,Brian_K_Vaughan
65189,Louise_Rennison
14126306,Matthew_FitzSimmons
713,Lisa_See
1791,Seth_Godin
9550,Laurell_K_Hamilton
4279785,Wendy_Higgins
93970,Sara_Shepard
247642,Charles_Belfoure
18282,Lisa_Gardner
5410816,Tarryn_Fisher
1483,Joseph_J_Ellis
153734,Ellen_Schreiber
3780,James_Patterson
57239,Alyson_Richman
4971535,Kristen_Callihan
4464118,Jamie_McGuire
137902,Richelle_Mead
3162181,_
9226,William_Gibson
3368,Audrey_Wood
38954,Shaun_Tan
2830569,Karuho_Shiina
2088,Kimon_Nicolaides
53259,Stella_Gibbons
25334,Sarah_Waters
31428,Kiran_Desai
1238,Nelson_DeMille
12470,Michael_Connelly
125308,Cinda_Williams_Chima
3036304,Caragh_M_O_Brien
9291,David_Baldacci
3222554,Jonas_Jonasson
6459302,J_Kenner
589,Orson_Scott_Card
3892,Tom_Clancy
7097332,Emerson_Eggerichs
1221698,Neil_Gaiman
12470,Michael_Connelly
9585077,Sejal_Badani
149883,Andrew_Davidson
20105,Joseph_Campbell
17216,Peter_Lerangis
699143,J_Lynn
589,Orson_Scott_Card
84719,Robert_Lopshire
32590,Anthony_Horowitz
4258,Lawrence_Wright
575,Robert_Harris
5329,Brian_Jacques
14577,Jen_Lancaster
4887264,Nicole_Williams
13522695,A_J_Banner
26513,Richard_Lancelyn_Green
16667,Isaac_Asimov
17452454,P_D_James
1402383,Elizabeth_George
2001717,Daphne_du_Maurier
1544,Lance_Armstrong
2546,Chuck_Palahniuk
17216,Peter_Lerangis
21574,Charles_Burns
947,William_Shakespeare
4610,John_Sandford
970554,Ingrid_Law
125308,Cinda_Williams_Chima
25375,Peter_F_Hamilton
396165,Anna_Burns
18002228,Sally_Thorne
19405,Thomas_Mann
47104,Melina_Marchetta
17061,Charlaine_Harris
15872,Rick_Riordan
12577,Douglas_Preston
24824,Jon_Stone
4012,Wilkie_Collins
56700,Crockett_Johnson
6989,Rudyard_Kipling
5350,L_M_Montgomery
173,George_Eliot
12452,Aesop
1113469,Hermann_Hesse
36714,Frederick_Forsyth
15905,Thomas_Hardy
3953,William_Makepeace_Thackeray
13778,Bill_Watterson
16494,Sebastian_Junger
3539,Rohinton_Mistry
2121,Michael_Pollan
967839,H_A_Rey
881203,Willa_Cather
3487,Aldous_Huxley
6252,Robert_Jordan
7549,Elizabeth_George_Speare
2384,Janet_Evanovich
16,Edith_Wharton
1002,Sophocles
1432,Michael_Cunningham
3190,F_Scott_Fitzgerald
4273,Roald_Dahl
4432,Jasper_Fforde
5144,James_Joyce
16,Edith_Wharton
3535,William_Faulkner
59542,Peter_Benchley
10746,Jim_Butcher
205,Robert_A_Heinlein
8050,Ira_Levin
5272674,Jenny_Lawson
8596,Tamora_Pierce
585,John_Steinbeck
988142,E_B_White
8347,Garth_Nix
5300,Laura_Ingalls_Wilder
10289,Dennis_Lehane
8885,George_Saunders
2261547,Rachel_Hawkins
2522,Zadie_Smith
2384,Janet_Evanovich
29671,Ezra_Jack_Keats
7751,Tennessee_Williams
2929,Nick_Hornby
2893961,Emmuska_Orczy
12476,Joe_Haldeman
10003,Laurie_Halse_Anderson
6238,Marjane_Satrapi
1377,Raymond_Chandler
9876,John_Milton
1654,Terry_Pratchett
13234,Sandra_Cisneros
13388,Shirley_Jackson
7084,Karl_Marx
4,Douglas_Adams
5194,Michael_Crichton
5246,Amy_Tan
18062,James_Herriot
615274,Kate_Morton
589,Orson_Scott_Card
6252,Robert_Jordan
211268,Geraldine_Brooks
5144,James_Joyce
7577,Anne_Rice
2384,Janet_Evanovich
36746,Lemony_Snicket
7275,Helen_Keller
6252,Robert_Jordan
2384,Janet_Evanovich
21982,Alison_Bechdel
688,George_S_Clason
2448,Arthur_Conan_Doyle
211268,Geraldine_Brooks
120401,David_Benioff
7111,Walter_Isaacson
36746,Lemony_Snicket
2749,Scott_Turow
9785,Andre_Dubus_III
3541,Barbara_Kingsolver
36746,Lemony_Snicket
10003,Laurie_Halse_Anderson
6872556,P_L_Travers
2493,Lois_Lowry
3389,Stephen_King
5869,Erik_Larson
7779,Arthur_C_Clarke
40563,Patricia_Briggs
1244,Mark_Twain
17212,Marcus_Aurelius
3447,Ken_Follett
8347,Garth_Nix
3472,Margaret_Atwood
10896,Eoin_Colfer
64709,Clement_C_Moore
65189,Louise_Rennison
9550,Laurell_K_Hamilton
6518370,Whitney_G_
696372,Alexandra_Adornetto
71438,Joyce_Maynard
2508,Claire_Messud
7231634,Bruce_Holsinger
6765,Virginia_Woolf
835348,Ann_Aguirre
17039266,Kate_Clayborn
164153,Hisaya_Nakajo
1483,Joseph_J_Ellis
6446604,Gina_L_Maxwell
3389,Stephen_King
6587,Tad_Williams
113561,Osamu_Dazai
9226,William_Gibson
9291,David_Baldacci
6574132,R_K_Lilley
71688,Nalini_Singh
625,Nora_Roberts
17065,J_D_Robb
990,Aeschylus
150484,Barry_Lyga
276660,Joe_Abercrombie
4849669,Fisher_Amelie
4167378,Samantha_Young
2526,Libba_Bray
2958084,Kristen_Ashley
363130,Ben_Aaronovitch
7136914,Ann_Patchett
566,Paulo_Coelho
514824,Julia_Hoban
9464,Haven_Kimmel
12915,Jane_Green
7742,Keri_Arthur
9550,Laurell_K_Hamilton
52989,Julie_Anne_Peters
6104,Marian_Keyes
2958084,Kristen_Ashley
2958084,Kristen_Ashley
7581,Kelley_Armstrong
978484,Lisa_Genova
12470,Michael_Connelly
6452601,Tracy_Brogan
4280,Kazuo_Ishiguro
3447,Ken_Follett
17623,D_H_Lawrence
1791,Seth_Godin
6983012,Belle_Aurora
6994378,Mia_Sheridan
22414,Richard_Peck
375143,Larissa_Ione
2995577,Helen_Simonson
61105,Dr_Seuss
9559,Sue_Grafton
4430,Sherrilyn_Kenyon
132350,Joy_Adamson
2740668,Dan_Wells
7308,Susan_Cooper
1023510,R_A_Salvatore
3780,James_Patterson
19954,Christopher_Pike
38550,Brandon_Sanderson
54493,Kristin_Hannah
437652,Chris_Pavone
4,Douglas_Adams
10017,Sigmund_Freud
6546441,Katie_Ashley
316,Alice_Sebold
2875124,Heather_Gudenkauf
26,Anne_McCaffrey
38066,Karen_Chance
7308,Susan_Cooper
14032,Connie_Willis
5989,Jane_Yolen
2987,Sarah_Dessen
16215,Ruth_Stiles_Gannett
9559,Sue_Grafton
25375,Peter_F_Hamilton
5773,Tim_Burton
291620,Steven_Galloway
4090011,S_C_Gwynne
33467,Jonathan_Stroud
2192,Aristotle
7139136,Penelope_Douglas
8475681,Erika_Swyler
65913,Wallace_D_Wattles
2533,Graham_Greene
16667,Isaac_Asimov
14972725,Steven_Rowley
4820,Jeffrey_Archer
285217,Johann_Wolfgang_von_Goethe
2987125,Kiera_Cass
6548349,Natasha_Preston
14473,James_M_Cain
72887,Camilla_L_ckberg
9355,Dean_Koontz
7577,Anne_Rice
14989,Vince_Flynn
5350,L_M_Montgomery
34863,Brynne_Stephens
